Machine,Position,PartNumber,Qty,Error code,Cause,Job
NXT6,M03-30,0RJ2402C478,18,8000D701,"Processing error (shared):
Unable to find a part.","55NANO$MODEL1$Original setup T 1,OLED65CS4VA opt test$MODEL1$Original setup T 1,55NANO-lot46$MODEL1$Original setup T 1"
NXT6,M03-30,004.003.0001833,6,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-30,19-GA0133-FTX01JR,5,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-30,0RJ2402C478,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",55NANO$MODEL1$Original setup T 1
NXT6,M03-30,0RJ2402C478,1,8000340E,The part has been picked up with misalignment in the X-direction that is greater than the tolerance level specified in part data.,50UT$MODEL1$Original setup T 1
NXT6,M03-30,19-GA0133-FTX01JR,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-31,0RJ0471C678,16,8000193E,Part height is insufficient,75UT$MODEL1$Original setup T 1
NXT6,M03-31,0RJ2002C678,15,8000D701,"Processing error (shared):
Unable to find a part.","OLED65CS4VA$MODEL1$Original setup T 1,OLED65CS4VA opt test$MODEL1$Original setup T 1,OLED65CS4VA$MODEL1$Original setup T 2"
NXT6,M03-31,004.003.0000890,12,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-31,09-DTB0ZX-84C18VT,8,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-31,28-HB0339-CCX85VT,5,8000D701,"Processing error (shared):
Unable to find a part.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M03-31,19-GA0241-FTX1JR,5,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-31,0RJ0471C678,5,8000D701,"Processing error (shared):
Unable to find a part.","55UT$MODEL1$Original setup T 1,75UT$MODEL1$Original setup T 1"
NXT6,M03-31,09-DTB0ZX-84C18VT,2,8000D732,Processing error. Not enough blobs present after size check. (Rough position),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-31,0RJ0471C678,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",55NANO-lot46$MODEL1$Original setup T 1
NXT6,M03-31,0RJ2002C678,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,OLED65CS4VA$MODEL1$Original setup T 2
NXT6,M03-32,0RH0101G622,14,8000D701,"Processing error (shared):
Unable to find a part.","55NANO$MODEL1$Original setup T 1,50UT$MODEL1$Original setup T 1,OLED65CS4VA opt test$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1,75UT$MODEL1$Original setup T 1"
NXT6,M03-32,004.010.0053140,7,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-32,12-NML2N7-002K2VT,5,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-32,12-NML2N7-002K2VT,1,8000D732,Processing error. Not enough blobs present after size check. (Rough position),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-32,0RH0101G622,1,8000D727,Processing error. The part is incorrect. (Non leaded part),50UT$MODEL1$Original setup T 1
NXT6,M03-32,19-GA0820-JTX01JR,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-33,0CK224DK46A,81,8000D701,"Processing error (shared):
Unable to find a part.","50UT$MODEL1$Original setup T 1,55NANO$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1,65NANO$MODEL1$Original setup T 1,55NANO-lot46$MODEL1$Original setup T 1"
NXT6,M03-33,28-HB0390-JCX1JR,18,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-33,0CK224DK46A,14,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,55NANO$MODEL1$Original setup T 1
NXT6,M03-33,004.002.0000067,14,8000340F,The part has been picked up with misalignment in the Y-direction that is greater than the tolerance level specified in part data.,40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-33,0CK224DK46A,9,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",55NANO$MODEL1$Original setup T 1
NXT6,M03-33,13-DCFR92-06S90VT,5,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-33,0RJ2702C478,3,8000D701,"Processing error (shared):
Unable to find a part.","OLED65CS4VA opt test$MODEL1$Original setup T 1,OLED65CS4VA$MODEL1$Original setup T 2"
NXT6,M03-33,004.002.0000067,3,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-33,004.002.0000067,2,8000D727,Processing error. The part is incorrect. (Non leaded part),40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-33,0CK224DK46A,1,8000D722,Processing error. Unable to acquire the body outline. (Non leaded part),55NANO$MODEL1$Original setup T 1
NXT6,M03-34,13-DCCP10-502AAVT,75,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-34,0CK272BKF6A,9,8000D701,"Processing error (shared):
Unable to find a part.","50UT$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1,65UT$MODEL1$Original setup T 1"
NXT6,M03-34,004.002.0000208,6,8000D721,"Processing error (non leaded part)
 Part body size Y tolerance error.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-34,13-DCCP10-502AAVT,5,8000D744,Processing error. Lead center tolerance error. (Lead measurement),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-34,0RJ3301C478,4,8000D701,"Processing error (shared):
Unable to find a part.","OLED65CS4VA opt test$MODEL1$Original setup T 1,OLED65CS4VA$MODEL1$Original setup T 2"
NXT6,M03-34,13-DCCP10-502AAVT,2,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-34,23-G04030-JBX70VT,2,8000D701,"Processing error (shared):
Unable to find a part.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M03-34,0CK272BKF6A,2,8000340E,The part has been picked up with misalignment in the X-direction that is greater than the tolerance level specified in part data.,"55NANO$MODEL1$Original setup T 1,65NANO$MODEL1$Original setup T 1"
NXT6,M03-34,0CK272BKF6A,2,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.","65NANO$MODEL1$Original setup T 1,50UT$MODEL1$Original setup T 1"
NXT6,M03-34,13-DCCP10-502AAVT,1,8000D732,Processing error. Not enough blobs present after size check. (Rough position),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-34,004.002.0000208,1,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-34,004.002.0000208,1,8000340F,The part has been picked up with misalignment in the Y-direction that is greater than the tolerance level specified in part data.,40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-35,13-CL7002-AST5VT,23,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-35,0CK474DK56A,9,8000D701,"Processing error (shared):
Unable to find a part.","50UT$MODEL1$Original setup T 1,55NANO-lot46$MODEL1$Original setup T 1"
NXT6,M03-35,004.002.0000586,1,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-35,13-CL7002-AST5VT,1,8000D732,Processing error. Not enough blobs present after size check. (Rough position),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-35,13-CL7002-AST5VT,1,8000D744,Processing error. Lead center tolerance error. (Lead measurement),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-36,12-PMNCE3-407AYVT,25,8000D741,Processing error. Lead width tolerance error. (Lead measurement),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-36,12-PMNCE3-407AYVT,10,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-36,0RJ3601D677,10,8000D721,"Processing error (non leaded part)
 Part body size Y tolerance error.","50UT$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1,65UT$MODEL1$Original setup T 1,65NANO$MODEL1$Original setup T 1,55NANO-lot46$MODEL1$Original setup T 1"
NXT6,M03-36,EAH65065001,6,8000D747,Processing error. An element could not be located. (Lead measurement),OLED65CS4VA$MODEL1$Original setup T 1
NXT6,M03-36,004.002.0000599,6,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-36,0RJ3601D677,4,8000D701,"Processing error (shared):
Unable to find a part.",65NANO$MODEL1$Original setup T 1
NXT6,M03-36,12-PMNCE3-407AYVT,2,8000D744,Processing error. Lead center tolerance error. (Lead measurement),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-36,12-PMNCE3-407AYVT,1,8000D732,Processing error. Not enough blobs present after size check. (Rough position),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-36,004.002.0000599,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-37,19-CD0000-JTX1JR,8,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-37,12-PMAO34-01X1VT,5,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-37,0RJ2700C478,4,8000D701,"Processing error (shared):
Unable to find a part.","OLED65CS4VA opt test$MODEL1$Original setup T 1,OLED65CS4VA$MODEL1$Original setup T 2"
NXT6,M03-37,004.002.0000632,4,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-37,0RJ5601C477,2,8000D701,"Processing error (shared):
Unable to find a part.",65NANO$MODEL1$Original setup T 1
NXT6,M03-37,19-GA0519-FTX10VT,1,8000D701,"Processing error (shared):
Unable to find a part.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M03-37,0RJ5601C477,1,8000D721,"Processing error (non leaded part)
 Part body size Y tolerance error.",65NANO$MODEL1$Original setup T 1
NXT6,M03-37,0RJ2700C478,1,8000340E,The part has been picked up with misalignment in the X-direction that is greater than the tolerance level specified in part data.,OLED65CS4VA$MODEL1$Original setup T 2
NXT6,M03-37,0RJ2700C478,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",OLED65CS4VA$MODEL1$Original setup T 2
NXT6,M03-37,004.002.0000632,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-38,19-CD0000-JTXVT,19,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-38,004.010.0053135(004.010.0053135),18,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-38,EAN65566101,6,8000D701,"Processing error (shared):
Unable to find a part.","55UT$MODEL1$Original setup T 1,55NANO-lot46$MODEL1$Original setup T 1"
NXT6,M03-38,13-VDKP52-3201ALJR,4,8000D701,"Processing error (shared):
Unable to find a part.","50GTU4-lot 1--test4$MODEL1$Original setup T 01,50GTU4-lot 1--test4$MODEL1$Original setup T 02"
NXT6,M03-38,13-VDKP52-3201ALJR,3,8000340F,The part has been picked up with misalignment in the Y-direction that is greater than the tolerance level specified in part data.,50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-38,0RJ2002D477,2,8000D701,"Processing error (shared):
Unable to find a part.",OLED65CS4VA$MODEL1$Original setup T 2
NXT6,M03-38,004.010.0053135(004.010.0053135),2,8000D741,Processing error. Lead width tolerance error. (Lead measurement),40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-38,004.010.0053135(004.010.0053135),1,8000D732,Processing error. Not enough blobs present after size check. (Rough position),40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M03-39,12-BT3906-0B2VT,10,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-39,EAN66526301(ICRESET),9,8000D701,"Processing error (shared):
Unable to find a part.","50UT$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1,65UT$MODEL1$Original setup T 1"
NXT6,M03-39,19-AB0000-FTX33VT,5,8000D701,"Processing error (shared):
Unable to find a part.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M03-39,19-AB0000-FTX33VT,2,8000D721,"Processing error (non leaded part)
 Part body size Y tolerance error.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M03-39,12-BT3906-0B2VT,1,8000D732,Processing error. Not enough blobs present after size check. (Rough position),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-39,19-AB0000-FTX33VT,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M03-04,0RJ3601C478,4,8000193E,Part height is insufficient,75UT$MODEL1$Original setup T 1
NXT6,M03-04,28-BJ0102-JCXVT,4,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-04,0RJ3601C478,2,8000D701,"Processing error (shared):
Unable to find a part.",55UT$MODEL1$Original setup T 1
NXT6,M03-04,0RH2701C422,1,8000D721,"Processing error (non leaded part)
 Part body size Y tolerance error.",OLED65CS4VA opt test$MODEL1$Original setup T 1
NXT6,M03-04,0RH2701C422,1,8000D701,"Processing error (shared):
Unable to find a part.",OLED65CS4VA$MODEL1$Original setup T 2
NXT6,M03-40,13-VDAF62-1925C0JR,35,8000D744,Processing error. Lead center tolerance error. (Lead measurement),"50GTU4-lot 1--test4$MODEL1$Original setup T 01,50GTU4-lot 1--test4$MODEL1$Original setup T 02"
NXT6,M03-40,28-AD0105-KBX1VT,9,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-40,13-VDAF62-1925C0JR,6,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-40,EBC32176201,6,8000193E,Part height is insufficient,75UT$MODEL1$Original setup T 1
NXT6,M03-40,EBC32176201,3,8000D701,"Processing error (shared):
Unable to find a part.",55UT$MODEL1$Original setup T 1
NXT6,M03-40,19-GA0101-FTXVT,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M03-40,EBC32176201,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",55UT$MODEL1$Original setup T 1
NXT6,M03-40,28-AD0105-KBX1VT,1,8000340F,The part has been picked up with misalignment in the Y-direction that is greater than the tolerance level specified in part data.,43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-41,0RJ0682C678,7,8000D701,"Processing error (shared):
Unable to find a part.",OLED65CS4VA$MODEL1$Original setup T 2
NXT6,M03-41,13-SWJW52-60STBJR,5,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-41,12-BT3904-0B2VT,4,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-41,0CK222BKG6A,2,8000D701,"Processing error (shared):
Unable to find a part.",55UT$MODEL1$Original setup T 1
NXT6,M03-41,12-BT3904-0B2VT,1,8000D732,Processing error. Not enough blobs present after size check. (Rough position),43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-41,13-SWJW52-60STBJR,1,8000D744,Processing error. Lead center tolerance error. (Lead measurement),50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-42,EAM32500208,5,8000193D,Part tombstone error,75UT$MODEL1$Original setup T 1
NXT6,M03-42,28-BJ0221-JCXVT,5,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-42,0RJ4302C478,4,8000D701,"Processing error (shared):
Unable to find a part.",55UT$MODEL1$Original setup T 1
NXT6,M03-42,0RJ4302C478,4,8000193E,Part height is insufficient,75UT$MODEL1$Original setup T 1
NXT6,M03-42,19-AB2403-JTX72VT,3,8000D721,"Processing error (non leaded part)
 Part body size Y tolerance error.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M03-42,0RJ4302C478,2,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.","50UT$MODEL1$Original setup T 1,65UT$MODEL1$Original setup T 1"
NXT6,M03-42,13-ESWS05-4R2P00JR,2,8000D701,"Processing error (shared):
Unable to find a part.","50GTU4-lot 1--test4$MODEL1$Original setup T 01,50GTU4-lot 1--test4$MODEL1$Original setup T 02"
NXT6,M03-43,EAM32500208,181,8000193D,Part tombstone error,75UT$MODEL1$Original setup T 1
NXT6,M03-43,28-CK0470-JCX49VT,20,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M03-43,EAM32500208,16,8000D701,"Processing error (shared):
Unable to find a part.","55NANO$MODEL1$Original setup T 1,65NANO$MODEL1$Original setup T 1,50UT$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1,75UT$MODEL1$Original setup T 1,55NANO-lot46$MODEL1$Original setup T 1"
NXT6,M03-43,28-HB0470-JCX1JR,1,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M03-44,13-DCFP63-97S5VT,61,8000D744,Processing error. Lead center tolerance error. (Lead measurement),55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M03-44,EAM32500208,10,8000193D,Part tombstone error,75UT$MODEL1$Original setup T 1
NXT6,M03-44,09-BZX84C-24XVT,2,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
